state,sex,reference,method,cause_group,contribution,ppd_gap,contribution_pct,rnk
Rhode Island,Female,western_europe,horiuchi,Other,-0.00369258391492655,0.0353003328572172,-10.4604790268191,4
Rhode Island,Female,western_europe,horiuchi,Diabetes,0.00302315395608888,0.0353003328572172,8.56409475887076,5
Rhode Island,Female,western_europe,stepwise,Mental and substance use disorders,0.0184246856560801,0.0353003328572172,52.1940847713938,1
Rhode Island,Female,western_europe,stepwise,Atherosclerotic CVDs,0.0058725539018657,0.0353003328572172,16.6359731666526,2
Rhode Island,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.00502746122788517,0.0353003328572172,14.2419655027624,3
Rhode Island,Female,western_europe,stepwise,Other,-0.00369251099301804,0.0353003328572172,-10.4602724511225,4
Rhode Island,Female,western_europe,stepwise,Diabetes,0.00302312717109782,0.0353003328572172,8.5640188814246,5
Rhode Island,Male,local_best3,horiuchi,Mental and substance use disorders,0.0215189183669714,0.0245992453496645,87.4779614621994,1
Rhode Island,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00582764492822596,0.0245992453496645,23.6903402742208,2
Rhode Island,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.00570049069170908,0.0245992453496645,23.1734372769563,3
Rhode Island,Male,local_best3,horiuchi,Suicide,-0.00351412649554328,0.0245992453496645,-14.2855052892556,4
Rhode Island,Male,local_best3,horiuchi,Road injury,-0.00194847873943138,0.0245992453496645,-7.92088827008652,5
Rhode Island,Male,local_best3,stepwise,Mental and substance use disorders,0.0215190337703551,0.0245992453496645,87.478430596037,1
Rhode Island,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0058277277585202,0.0245992453496645,23.6906769930634,2
Rhode Island,Male,local_best3,stepwise,Atherosclerotic CVDs,0.00570045987637724,0.0245992453496645,23.1733120075368,3
Rhode Island,Male,local_best3,stepwise,Suicide,-0.00351428115362928,0.0245992453496645,-14.286133999949,4
Rhode Island,Male,local_best3,stepwise,Road injury,-0.00194854851758436,0.0245992453496645,-7.92117192981667,5
Rhode Island,Male,western_europe,horiuchi,Mental and substance use disorders,0.0446271234840191,0.0536483943819918,83.1844531380778,1
Rhode Island,Male,western_europe,horiuchi,Other,-0.0117503415377813,0.0536483943819918,-21.9025036501849,2
Rhode Island,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.00975588351804535,0.0536483943819918,18.1848564722752,3
Rhode Island,Male,western_europe,horiuchi,Diabetes,0.00502948391864777,0.0536483943819918,9.37490110670679,4
Rhode Island,Male,western_europe,horiuchi,NCDs strongly linked to tobacco use,-0.00333297871763993,0.0536483943819918,-6.21263461103455,5
Rhode Island,Male,western_europe,stepwise,Mental and substance use disorders,0.0446264872863093,0.0536483943819918,83.1832672727465,1
Rhode Island,Male,western_europe,stepwise,Other,-0.0117505764912642,0.0536483943819918,-21.9029416008181,2
Rhode Island,Male,western_europe,stepwise,Atherosclerotic CVDs,0.00975658890800907,0.0536483943819918,18.1861713111848,3
Rhode Island,Male,western_europe,stepwise,Diabetes,0.00503010325320713,0.0536483943819918,9.37605553931655,4
Rhode Island,Male,western_europe,stepwise,NCDs strongly linked to tobacco use,-0.00333390176675163,0.0536483943819918,-6.2143551641328,5
South Carolina,Female,local_best3,horiuchi,Other,0.0240451726147778,0.0709125190340283,33.9082195109151,1
South Carolina,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0112909430073453,0.0709125190340283,15.9223549820974,2
South Carolina,Female,local_best3,horiuchi,Mental and substance use disorders,0.00910491706736027,0.0709125190340283,12.8396469218519,3
South Carolina,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00838760518317139,0.0709125190340283,11.8281021425095,4
South Carolina,Female,local_best3,horiuchi,Diabetes,0.00405086482747219,0.0709125190340283,5.71248191807758,5
South Carolina,Female,local_best3,stepwise,Other,0.0240457458499591,0.0709125190340283,33.9090278804233,1
South Carolina,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0112901482550431,0.0709125190340283,15.9212342317516,2
South Carolina,Female,local_best3,stepwise,Mental and substance use disorders,0.00910531532828263,0.0709125190340283,12.8402085447188,3
South Carolina,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00838659823157828,0.0709125190340283,11.8266821512205,4
South Carolina,Female,local_best3,stepwise,Diabetes,0.0040505593922725,0.0709125190340283,5.71205119695267,5
South Carolina,Female,western_europe,horiuchi,Mental and substance use disorders,0.021879337310117,0.0962893178821517,22.722496940829,1
South Carolina,Female,western_europe,horiuchi,Other,0.0206123690630439,0.0962893178821517,21.4067037927004,2
South Carolina,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.0127582599976729,0.0962893178821517,13.2499225026058,3
South Carolina,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.0109456781332328,0.0962893178821517,11.3674895346431,4
South Carolina,Female,western_europe,horiuchi,Diabetes,0.00754582962667272,0.0962893178821517,7.83662174853917,5
South Carolina,Female,western_europe,stepwise,Mental and substance use disorders,0.0218791726366901,0.0962893178821517,22.7223259214153,1
South Carolina,Female,western_europe,stepwise,Other,0.0206135317099136,0.0962893178821517,21.4079112442592,2
South Carolina,Female,western_europe,stepwise,Atherosclerotic CVDs,0.0127556171192116,0.0962893178821517,13.2471777760678,3
South Carolina,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.0109452865129182,0.0962893178821517,11.367082822535,4
South Carolina,Female,western_europe,stepwise,Diabetes,0.00754493840140219,0.0962893178821517,7.83569617829927,5
South Carolina,Male,local_best3,horiuchi,Other,0.0276687322888887,0.109045141476045,25.3736497695927,1
South Carolina,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.018220353369775,0.109045141476045,16.7090006240925,2
South Carolina,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.016685109794339,0.109045141476045,15.3011033490239,3
South Carolina,Male,local_best3,horiuchi,Mental and substance use disorders,0.0153390544971704,0.109045141476045,14.0667014500046,4
South Carolina,Male,local_best3,horiuchi,Road injury,0.00868374960502538,0.109045141476045,7.96344476010698,5
South Carolina,Male,local_best3,stepwise,Other,0.0276723167568319,0.109045141476045,25.3769369109497,1
South Carolina,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0182130550158008,0.109045141476045,16.7023076583396,2
South Carolina,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0166825696037733,0.109045141476045,15.2987738637013,3
South Carolina,Male,local_best3,stepwise,Mental and substance use disorders,0.0153407134608414,0.109045141476045,14.0682228049669,4
South Carolina,Male,local_best3,stepwise,Road injury,0.00868599757902927,0.109045141476045,7.96550626782155,5
South Carolina,Male,western_europe,horiuchi,Mental and substance use disorders,0.0370657634240753,0.138094290508373,26.8409094160399,1
South Carolina,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.0222935561711347,0.138094290508373,16.1437204167272,2
South Carolina,Male,western_europe,horiuchi,Other,0.018858682518979,0.138094290508373,13.6563810491757,3
South Carolina,Male,western_europe,horiuchi,Road injury,0.0126988398161185,0.138094290508373,9.19577469087949,4
South Carolina,Male,western_europe,horiuchi,Diabetes,0.00949410054518396,0.138094290508373,6.87508550153153,5
South Carolina,Male,western_europe,stepwise,Mental and substance use disorders,0.037058057062767,0.138094290508373,26.8353289092138,1
South Carolina,Male,western_europe,stepwise,Atherosclerotic CVDs,0.022282069013762,0.138094290508373,16.1354020732747,2
South Carolina,Male,western_europe,stepwise,Other,0.0188682156397661,0.138094290508373,13.6632843909083,3
South Carolina,Male,western_europe,stepwise,Road injury,0.0127014361030339,0.138094290508373,9.1976547736156,4
South Carolina,Male,western_europe,stepwise,Diabetes,0.00949156172446602,0.138094290508373,6.87324703253431,5
South Dakota,Female,local_best3,horiuchi,Other,0.0168808267706684,0.0334054443149663,50.5331604378794,1
South Dakota,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0059046699906169,0.0334054443149663,17.6757714549287,2
South Dakota,Female,local_best3,horiuchi,Road injury,0.00328890708502971,0.0334054443149663,9.84542236295363,3
South Dakota,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.003015464209151,0.0334054443149663,9.02686454554958,4
South Dakota,Female,local_best3,horiuchi,Mental and substance use disorders,-0.0028648289880997,0.0334054443149663,-8.5759343928744,5
South Dakota,Female,local_best3,stepwise,Other,0.0168808699314351,0.0334054443149663,50.5332896406714,1
South Dakota,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00590464837467136,0.0334054443149663,17.6757067470765,2
South Dakota,Female,local_best3,stepwise,Road injury,0.00328892795950286,0.0334054443149663,9.84548485119044,3
South Dakota,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00301542009305905,0.0334054443149663,9.02673248296861,4
South Dakota,Female,local_best3,stepwise,Mental and substance use disorders,-0.00286478051584105,0.0334054443149663,-8.57578929000376,5
South Dakota,Female,western_europe,horiuchi,Other,0.0132544349418462,0.0587822431630897,22.5483653372535,1
South Dakota,Female,western_europe,horiuchi,Mental and substance use disorders,0.0100227418643263,0.0587822431630897,17.0506284296067,2
South Dakota,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00740357325619567,0.0587822431630897,12.5949144806446,3
South Dakota,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.00546767609521714,0.0587822431630897,9.30157782520689,4
South Dakota,Female,western_europe,horiuchi,Road injury,0.00506311476338817,0.0587822431630897,8.61334051057,5
South Dakota,Female,western_europe,stepwise,Other,0.0132546498772917,0.0587822431630897,22.5487309841462,1
South Dakota,Female,western_europe,stepwise,Mental and substance use disorders,0.0100221826013177,0.0587822431630897,17.049677014726,2
South Dakota,Female,western_europe,stepwise,Atherosclerotic CVDs,0.0074033023761923,0.0587822431630897,12.5944536612052,3
South Dakota,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.0054678884451016,0.0587822431630897,9.30193907355848,4
South Dakota,Female,western_europe,stepwise,Road injury,0.00506329194569399,0.0587822431630897,8.61364193204746,5
South Dakota,Male,local_best3,horiuchi,Other,0.0154374183248024,0.0366272293198616,42.1473821838641,1
South Dakota,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.013391318470329,0.0366272293198616,36.561101451011,2
South Dakota,Male,local_best3,horiuchi,Mental and substance use disorders,-0.00929011743352604,0.0366272293198616,-25.3639644768007,3
South Dakota,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0062493311572539,0.0366272293198616,17.0619816822047,4
South Dakota,Male,local_best3,horiuchi,Suicide,0.00464039392194338,0.0366272293198616,12.6692463724715,5
South Dakota,Male,local_best3,stepwise,Other,0.0154374036074363,0.0366272293198616,42.1473420023751,1
South Dakota,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0133913102927179,0.0366272293198616,36.5610791244214,2
South Dakota,Male,local_best3,stepwise,Mental and substance use disorders,-0.00929007662926429,0.0366272293198616,-25.3638530726282,3
South Dakota,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00624942281408952,0.0366272293198616,17.0622319245444,4
South Dakota,Male,local_best3,stepwise,Suicide,0.00464044583346845,0.0366272293198616,12.669388101797,5
South Dakota,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.0175588308371738,0.0656763783521889,26.7353823059712,1
South Dakota,Male,western_europe,horiuchi,Mental and substance use disorders,0.0130685601835449,0.0656763783521889,19.8984178351992,2
South Dakota,Male,western_europe,horiuchi,Suicide,0.00982387157443021,0.0656763783521889,14.957998325897,3
South Dakota,Male,western_europe,horiuchi,Road injury,0.00861921924193887,0.0656763783521889,13.1237736583439,4
South Dakota,Male,western_europe,horiuchi,Diabetes,0.00608493806792065,0.0656763783521889,9.26503290922992,5
South Dakota,Male,western_europe,stepwise,Atherosclerotic CVDs,0.0175606193823374,0.0656763783521889,26.7381055760548,1
South Dakota,Male,western_europe,stepwise,Mental and substance use disorders,0.0130677477272103,0.0656763783521889,19.8971807750035,2
South Dakota,Male,western_europe,stepwise,Suicide,0.00982387188433265,0.0656763783521889,14.9579987977599,3
South Dakota,Male,western_europe,stepwise,Road injury,0.00861968130736518,0.0656763783521889,13.124477207227,4
South Dakota,Male,western_europe,stepwise,Diabetes,0.00608576870858879,0.0656763783521889,9.26629765720929,5
Tennessee,Female,local_best3,horiuchi,Other,0.0234014090807531,0.0908784144519089,25.750239176033,1
Tennessee,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0181163434601502,0.0908784144519089,19.9347045933961,2
Tennessee,Female,local_best3,horiuchi,Mental and substance use disorders,0.015882509774536,0.0908784144519089,17.4766580934802,3
Tennessee,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.0146298012055015,0.0908784144519089,16.0982135237882,4
Tennessee,Female,local_best3,horiuchi,Diabetes,0.00357243639892424,0.0908784144519089,3.93100652170236,5
Tennessee,Female,local_best3,stepwise,Other,0.023403464244152,0.0908784144519089,25.7525006188754,1
Tennessee,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0181140699431828,0.0908784144519089,19.9322028805514,2
Tennessee,Female,local_best3,stepwise,Mental and substance use disorders,0.0158848741960263,0.0908784144519089,17.4792598350539,3
Tennessee,Female,local_best3,stepwise,Atherosclerotic CVDs,0.0146266981281166,0.0908784144519089,16.0947989864599,4
Tennessee,Female,local_best3,stepwise,Diabetes,0.00357197667656028,0.0908784144519089,3.9305006564023,5
Tennessee,Female,western_europe,horiuchi,Mental and substance use disorders,0.0286019909624229,0.116255213300032,24.6027598681589,1
Tennessee,Female,western_europe,horiuchi,Other,0.020007113915676,0.116255213300032,17.2096487957417,2
Tennessee,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.0190411579755604,0.116255213300032,16.3787562166514,3
Tennessee,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.0178790353897428,0.116255213300032,15.3791257030344,4
Tennessee,Female,western_europe,horiuchi,Diabetes,0.00701836366983,0.116255213300032,6.03703134733146,5
Tennessee,Female,western_europe,stepwise,Mental and substance use disorders,0.028604510327199,0.116255213300032,24.6049269664804,1
Tennessee,Female,western_europe,stepwise,Other,0.0200105932563609,0.116255213300032,17.2126416427601,2
Tennessee,Female,western_europe,stepwise,Atherosclerotic CVDs,0.0190346632600114,0.116255213300032,16.3731696151007,3
Tennessee,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.0178773579301787,0.116255213300032,15.3776827917735,4
Tennessee,Female,western_europe,stepwise,Diabetes,0.00701684326665841,0.116255213300032,6.03572353228521,5
Tennessee,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.0285485805358773,0.126860792367347,22.5038642776327,1
Tennessee,Male,local_best3,horiuchi,Other,0.0265450417034362,0.126860792367347,20.9245435158331,2
Tennessee,Male,local_best3,horiuchi,Mental and substance use disorders,0.0237552258417638,0.126860792367347,18.7254276112169,3
Tennessee,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0208506428269669,0.126860792367347,16.435844706527,4
Tennessee,Male,local_best3,horiuchi,Road injury,0.00556069780647173,0.126860792367347,4.38330685368082,5
Tennessee,Male,local_best3,stepwise,Atherosclerotic CVDs,0.028533269230372,0.126860792367347,22.4917949020443,1
Tennessee,Male,local_best3,stepwise,Other,0.0265516789084863,0.126860792367347,20.9297753963268,2
Tennessee,Male,local_best3,stepwise,Mental and substance use disorders,0.0237618542341355,0.126860792367347,18.7306525449793,3
Tennessee,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0208469762271873,0.126860792367347,16.4329544520117,4
Tennessee,Male,local_best3,stepwise,Road injury,0.00556389934957691,0.126860792367347,4.38583052001258,5
Tennessee,Male,western_europe,horiuchi,Mental and substance use disorders,0.0453678269521982,0.155909941399675,29.0987390187634,1
Tennessee,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.0327716141515571,0.155909941399675,21.019579545314,2
Tennessee,Male,western_europe,horiuchi,Other,0.0178351794272827,0.155909941399675,11.4394112826727,3
Tennessee,Male,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.0126060543517115,0.155909941399675,8.08547180413332,4
Tennessee,Male,western_europe,horiuchi,Road injury,0.00946791918296574,0.155909941399675,6.07268471655362,5
Tennessee,Male,western_europe,stepwise,Mental and substance use disorders,0.0453619312749499,0.155909941399675,29.0949575554421,1
Tennessee,Male,western_europe,stepwise,Atherosclerotic CVDs,0.0327493874767839,0.155909941399675,21.0053234468423,2
Tennessee,Male,western_europe,stepwise,Other,0.0178487506709397,0.155909941399675,11.4481158229574,3
Tennessee,Male,western_europe,stepwise,NCDs strongly linked to tobacco use,0.0126086362346377,0.155909941399675,8.08712781330314,4
Tennessee,Male,western_europe,stepwise,Road injury,0.00947275826433985,0.155909941399675,6.07578848359418,5
Texas,Female,local_best3,horiuchi,Other,0.0178381707558697,0.0374845328429585,47.5880834119041,1
Texas,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00794558827189384,0.0374845328429585,21.1969782448187,2
Texas,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00400334324441243,0.0374845328429585,10.679987026074,3
Texas,Female,local_best3,horiuchi,Mental and substance use disorders,-0.00391975177469261,0.0374845328429585,-10.4569844610694,4
Texas,Female,local_best3,horiuchi,Diabetes,0.00342514900057167,0.0374845328429585,9.13749949858342,5
Texas,Female,local_best3,stepwise,Other,0.0178385842397316,0.0374845328429585,47.589186490509,1
Texas,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00794535586249046,0.0374845328429585,21.1963582306802,2
Texas,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0040032250000489,0.0374845328429585,10.6796715776622,3
Texas,Female,local_best3,stepwise,Mental and substance use disorders,-0.00391999160024542,0.0374845328429585,-10.4576242597666,4
Texas,Female,local_best3,stepwise,Diabetes,0.00342506426764905,0.0374845328429585,9.13727345088802,5
Texas,Female,western_europe,horiuchi,Other,0.0142347463648058,0.0628613316910819,22.6446783449631,1
Texas,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.0123956235548347,0.0628613316910819,19.7189961163251,2
Texas,Female,western_europe,horiuchi,Mental and substance use disorders,0.00892108807803915,0.0628613316910819,14.1916943819769,3
Texas,Female,western_europe,horiuchi,Diabetes,0.00698068873683588,0.0628613316910819,11.1049011356313,4
Texas,Female,western_europe,horiuchi,Road injury,0.00376977736599093,0.0628613316910819,5.99697344071022,5
Texas,Female,western_europe,stepwise,Other,0.0142354026568474,0.0628613316910819,22.6457223763635,1
Texas,Female,western_europe,stepwise,Atherosclerotic CVDs,0.0123944059628089,0.0628613316910819,19.7170591671817,2
Texas,Female,western_europe,stepwise,Mental and substance use disorders,0.00892115127699777,0.0628613316910819,14.1917949190749,3
Texas,Female,western_europe,stepwise,Diabetes,0.00698022638194923,0.0628613316910819,11.104165620054,4
Texas,Female,western_europe,stepwise,Road injury,0.00377020518381893,0.0628613316910819,5.99765401462822,5
Texas,Male,local_best3,horiuchi,Other,0.0217468738402783,0.0503380041735243,43.2017005785785,1
Texas,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.0149460039238218,0.0503380041735243,29.6912922337966,2
Texas,Male,local_best3,horiuchi,Mental and substance use disorders,-0.00710972586145542,0.0503380041735243,-14.123972489944,3
Texas,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00573556487873339,0.0503380041735243,11.3941046589012,4
Texas,Male,local_best3,horiuchi,Road injury,0.00368419464231873,0.0503380041735243,7.31891282304049,5
Texas,Male,local_best3,stepwise,Other,0.0217477443803718,0.0503380041735243,43.203429967949,1
Texas,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0149452097297304,0.0503380041735243,29.6897145111505,2
Texas,Male,local_best3,stepwise,Mental and substance use disorders,-0.00711046638296881,0.0503380041735243,-14.1254435882236,3
Texas,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00573540202637846,0.0503380041735243,11.393781141198,4
Texas,Male,local_best3,stepwise,Road injury,0.00368479559899731,0.0503380041735243,7.32010666592015,5
Texas,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.019108220576782,0.0793871532058516,24.0696634217808,1
Texas,Male,western_europe,horiuchi,Mental and substance use disorders,0.0150852059836725,0.0793871532058516,19.0020744849691,2
Texas,Male,western_europe,horiuchi,Other,0.012432469405694,0.0793871532058516,15.6605557746308,3
Texas,Male,western_europe,horiuchi,Diabetes,0.0089156519075615,0.0793871532058516,11.2305978329304,4
Texas,Male,western_europe,horiuchi,Road injury,0.00776384376302131,0.0793871532058516,9.77972310316959,5
Texas,Male,western_europe,stepwise,Atherosclerotic CVDs,0.0191052521298949,0.0793871532058516,24.0659242186892,1
Texas,Male,western_europe,stepwise,Mental and substance use disorders,0.0150845522115327,0.0793871532058516,19.00125096112,2
Texas,Male,western_europe,stepwise,Other,0.0124333712271275,0.0793871532058516,15.6616917536867,3
Texas,Male,western_europe,stepwise,Diabetes,0.00891508578735833,0.0793871532058516,11.2298847198128,4
Texas,Male,western_europe,stepwise,Road injury,0.00776470998196088,0.0793871532058516,9.78081423555638,5
Utah,Female,local_best3,horiuchi,Other,0.00648717926723252,0.0133274109755924,48.6754650180221,1
Utah,Female,local_best3,horiuchi,Mental and substance use disorders,0.00319441176887703,0.0133274109755924,23.9687346231553,2
Utah,Female,local_best3,horiuchi,Suicide,0.00289580207804263,0.0133274109755924,21.7281667335535,3
Utah,Female,local_best3,horiuchi,Diabetes,0.00155217252192374,0.0133274109755924,11.6464670052298,4
Utah,Female,local_best3,horiuchi,Atherosclerotic CVDs,-0.00150533086557525,0.0133274109755924,-11.2949984684354,5
Utah,Female,local_best3,stepwise,Other,0.00648718560175499,0.0133274109755924,48.6755125480523,1
Utah,Female,local_best3,stepwise,Mental and substance use disorders,0.00319439600658483,0.0133274109755924,23.9686163534312,2
Utah,Female,local_best3,stepwise,Suicide,0.00289579854053346,0.0133274109755924,21.7281401904449,3
Utah,Female,local_best3,stepwise,Diabetes,0.00155216587232804,0.0133274109755924,11.6464171111002,4
Utah,Female,local_best3,stepwise,Atherosclerotic CVDs,-0.00150532245722529,0.0133274109755924,-11.2949353777872,5
Utah,Female,western_europe,horiuchi,Mental and substance use disorders,0.016323848350747,0.0387042098237158,42.1758987590663,1
Utah,Female,western_europe,horiuchi,Diabetes,0.00513012185302864,0.0387042098237158,13.2546869614302,2
Utah,Female,western_europe,horiuchi,Suicide,0.00385702415262934,0.0387042098237158,9.96538663415877,3
Utah,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00286815762868786,0.0387042098237158,7.41045390605136,4
Utah,Female,western_europe,horiuchi,Other,0.00266185950872622,0.0387042098237158,6.87744181020633,5
Utah,Female,western_europe,stepwise,Mental and substance use disorders,0.016323459621498,0.0387042098237158,42.1748943999777,1
Utah,Female,western_europe,stepwise,Diabetes,0.0051300517144609,0.0387042098237158,13.254505744534,2
Utah,Female,western_europe,stepwise,Suicide,0.003857001486264,0.0387042098237158,9.96532807110983,3
Utah,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00286809156375073,0.0387042098237158,7.41028321418752,4
Utah,Female,western_europe,stepwise,Other,0.00266215565873174,0.0387042098237158,6.87820697246353,5
Utah,Male,local_best3,horiuchi,Suicide,0.00448106161311035,-0.00116901180624829,-383.320475392924,1
Utah,Male,local_best3,horiuchi,Atherosclerotic CVDs,-0.0026724751035283,-0.00116901180624829,228.609761616102,2
Utah,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,-0.00125421875372767,-0.00116901180624829,107.288801278477,3
Utah,Male,local_best3,horiuchi,Violence,-0.00115196476919988,-0.00116901180624829,98.5417566394713,4
Utah,Male,local_best3,horiuchi,Mental and substance use disorders,0.00109488556084458,-0.00116901180624829,-93.6590678547894,5
Utah,Male,local_best3,stepwise,Suicide,0.00448107355966348,-0.00116901180624829,-383.321497328979,1
Utah,Male,local_best3,stepwise,Atherosclerotic CVDs,-0.00267248217329974,-0.00116901180624829,228.610366380862,2
Utah,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,-0.00125422037483813,-0.00116901180624829,107.288939952053,3
Utah,Male,local_best3,stepwise,Violence,-0.00115196754446723,-0.00116901180624829,98.5419940423217,4
Utah,Male,local_best3,stepwise,Mental and substance use disorders,0.00109488972570138,-0.00116901180624829,-93.659424126366,5
Utah,Male,western_europe,horiuchi,Mental and substance use disorders,0.0242033321439296,0.027880137226079,86.812098332464,1
Utah,Male,western_europe,horiuchi,Other,-0.0107182653116817,0.027880137226079,-38.4440909482179,2
Utah,Male,western_europe,horiuchi,NCDs strongly linked to tobacco use,-0.0106999118403691,0.027880137226079,-38.3782610307975,3
Utah,Male,western_europe,horiuchi,Suicide,0.00978695406979968,0.027880137226079,35.1036796929572,4
Utah,Male,western_europe,horiuchi,Diabetes,0.00656823021800446,0.027880137226079,23.5588159582678,5
Utah,Male,western_europe,stepwise,Mental and substance use disorders,0.024204236824112,0.027880137226079,86.8153432238903,1
Utah,Male,western_europe,stepwise,Other,-0.0107188866436121,0.027880137226079,-38.4463195309733,2
Utah,Male,western_europe,stepwise,NCDs strongly linked to tobacco use,-0.0107015749041991,0.027880137226079,-38.3842260797371,3
Utah,Male,western_europe,stepwise,Suicide,0.00978715645292455,0.027880137226079,35.1044055972927,4
Utah,Male,western_europe,stepwise,Diabetes,0.0065690149086674,0.027880137226079,23.5616304733349,5
Vermont,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00576689983692269,0.012321735802432,46.802657753662,1
Vermont,Female,local_best3,horiuchi,Mental and substance use disorders,0.00412281522759927,0.012321735802432,33.4596950762857,2
Vermont,Female,local_best3,horiuchi,Other,0.00231519951122816,0.012321735802432,18.7895565068941,3
Vermont,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00135779593764829,0.012321735802432,11.0195183488701,4
Vermont,Female,local_best3,horiuchi,Suicide,0.00124172800674449,0.012321735802432,10.0775412381379,5
Vermont,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00576688722301022,0.012321735802432,46.8025553824322,1
Vermont,Female,local_best3,stepwise,Mental and substance use disorders,0.00412282218014287,0.012321735802432,33.4597515013195,2
Vermont,Female,local_best3,stepwise,Other,0.00231520261544643,0.012321735802432,18.7895816999214,3
Vermont,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00135779281962101,0.012321735802432,11.0194930437724,4
Vermont,Female,local_best3,stepwise,Suicide,0.00124172894780106,0.012321735802432,10.077548875508,5
Vermont,Female,western_europe,horiuchi,Mental and substance use disorders,0.0172734751092135,0.0376985346505554,45.8200173278062,1
Vermont,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.0057755654775381,0.0376985346505554,15.3203978114121,2
Vermont,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.00532102323103334,0.0376985346505554,14.1146685948308,3
Vermont,Female,western_europe,horiuchi,Diabetes,0.00267484213458735,0.0376985346505554,7.09534776187367,4
Vermont,Female,western_europe,horiuchi,Road injury,0.002436901279947,0.0376985346505554,6.46418037872223,5
Vermont,Female,western_europe,stepwise,Mental and substance use disorders,0.0172732631336206,0.0376985346505554,45.8194550364735,1
Vermont,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00577546242814797,0.0376985346505554,15.3201244602299,2
Vermont,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.00532115455261567,0.0376985346505554,14.1150169414802,3
Vermont,Female,western_europe,stepwise,Diabetes,0.00267481836753009,0.0376985346505554,7.09528471683097,4
Vermont,Female,western_europe,stepwise,Road injury,0.00243697687178612,0.0376985346505554,6.46438089537313,5
Vermont,Male,local_best3,horiuchi,Mental and substance use disorders,0.0094583101204887,0.0177365258807316,53.3267348075415,1
Vermont,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.00656509688698781,0.0177365258807316,37.0145592836753,2
Vermont,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00601059951525507,0.0177365258807316,33.8882572363554,3
